Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Tyyppi;Valmistusmaa;Vuosikerta;Alkoholi-%;Energia kcal/100 ml
933227;The Macallan No. 6 Decanter Single Malt;The Macallan Distillery;0,7 l;3919.98;5599.97;viskit;Skotlanti;;43.0;240.0
946517;The Macallan Rare Cask Single Malt;The Macallan Distillery;0,7 l;279.99;399.99;viskit;Skotlanti;;43.0;240.0
934405;The Macallan Red Collection 40 Years Old Single Malt;The Macallan Distillery;0,7 l;13849.2;19784.57;viskit;Skotlanti;;48.1;270.0
953907;The Macallan Reflexion Single Malt;Macallan Distillers;0,7 l;999.99;1428.56;viskit;Skotlanti;;43.0;240.0
927221;The Macallan Sherry Oak 12 Years Old Single Malt;The Macallan Distillery;0,7 l;80.98;115.54;viskit;Skotlanti;;40.0;220.0
925582;The Macallan Sherry Oak Cask 18 Year Old Single Malt;The Macallan Distillery;0,7 l;299.99;428.56;viskit;Skotlanti;;43.0;240.0
120577;The Macallan Triple Cask 12 Year Old Single Malt;The Macallan Distillery;0,7 l;70.99;101.27;viskit;Skotlanti;;40.0;220.0
915757;The Macallan Triple Cask 18 Year Old Single Malt;The Macallan Distillery;0,7 l;300.19;428.7;viskit;Skotlanti;;43.0;240.0
130277;The Octave Highland Park 2008 Single Cask Single Malt;Duncan Taylor;0,7 l;139.95;199.93;viskit;Skotlanti;;53.4;300.0
913521;The Singleton of Dufftown 17 Year Old Special Release 2020 Single Malt;Dufftown Distillery;0,7 l;159.99;228.56;viskit;Skotlanti;;55.1;300.0
134977;Torabhaig Legacy Allt Gleann Single Malt;Torabhaig Distillery;0,7 l;58.5;83.43;viskit;Skotlanti;;46.0;250.0
911815;Tullibardine 15 Year Old Single Malt;TULLIBARDINE DISTILLERY CO;0,7 l;69.58;99.4;viskit;Skotlanti;;43.0;240.0
921401;Tullibardine 225 Sauternes Cask Finish Single Malt;TULLIBARDINE DISTILLERY CO;0,7 l;49.99;71.41;viskit;Skotlanti;;43.0;240.0
900034;Tullibardine 228 Burgundy Cask Finish Single Malt;TULLIBARDINE DISTILLERY CO;0,7 l;49.99;71.41;viskit;Skotlanti;;43.0;240.0
910554;Tullibardine 500 Sherry Cask Finish Single Malt;TULLIBARDINE DISTILLERY CO;0,7 l;49.99;71.41;viskit;Skotlanti;;43.0;240.0
950981;Tullibardine Sovereign Single Malt;TULLIBARDINE DISTILLERY CO;0,7 l;47.98;68.54;viskit;Skotlanti;;43.0;240.0
1397;Vat 69;William Sanderson & Son.;0,7 l;23.45;33.36;viskit;Skotlanti;;40.0;220.0
199507;Whyte & Mackay;Whyte & Mackay;0,7 l;26.5;37.71;viskit;Skotlanti;;40.0;220.0
186694;William Peel;MBWS;0,35 l;13.79;39.11;viskit;Skotlanti;;40.0;220.0
954651;Helsinki Whiskey 100 % Rye Malt;Helsinki Distilling Company;0,5 l;55.19;110.38;viskit;Suomi;;47.5;270.0
905306;Helsinki Whiskey Rye Malt;The Helsinki Distilling Company;0,5 l;65.19;130.38;viskit;Suomi;;47.5;270.0
152626;Helsinki Whiskey Rye Malt Islay Whisky Finish Release #18;Helsinki Distilling Company;0,5 l;65.19;130.38;viskit;Suomi;;47.5;270.0
150896;Helsinki Whiskey Rye Malt Release #21;Helsinki Distilling Company;0,5 l;79.91;159.82;viskit;Suomi;;53.2;290.0
175416;Helsinki Whiskey Rye Malt Rum Cask Finish;Helsinki Distilling Company;0,5 l;65.19;130.38;viskit;Suomi;;47.5;270.0
904712;Helsinki Whiskey Rye Malt VYS Release #8;The Helsinki Distilling Company;0,5 l;96.4;192.8;viskit;Suomi;;59.3;330.0
950091;Kyrö Malt Rye Whisky;Kyrö Distillery Company;0,5 l;59.95;119.7;viskit;Suomi;;47.2;270.0
939988;Kyrö Wood Smoke Malt Rye Whisky;Kyrö Distillery Company;0,5 l;59.95;119.7;viskit;Suomi;;47.2;270.0
916962;Kyrö's Choice: Rye Whisky with Ruby Port Finish;Kyrö Distillery Company;0,5 l;64.9;129.8;viskit;Suomi;;47.2;270.0
911333;Muteman Rye Whiskey;Helsinki Distilling Company;0,5 l;44.98;89.96;viskit;Suomi;;40.0;220.0
121246;Teerenpeli 10 Year Old Single Malt;Teerenpeli Tislaamo;0,5 l;79.28;158.56;viskit;Suomi;;43.0;240.0
101346;Teerenpeli Hiiden Hirvi Double Wood Rum Cask;Teerenpeli;0,5 l;66.37;132.74;viskit;Suomi;;50.7;280.0
143666;Teerenpeli Kaski Single Malt;Teerenpeli Tislaamo;0,5 l;58.65;117.3;viskit;Suomi;;43.0;240.0
187486;Teerenpeli Kulo 7 Year Old Single Malt;Teerenpeli;0,5 l;68.3;136.6;viskit;Suomi;;50.7;280.0
167756;Teerenpeli Savu Single Malt;Teerenpeli Distillery;0,5 l;53.8;107.6;viskit;Suomi;;43.0;240.0
939638;Valamo Luostariviski;Valamon Luostarin Tislaamo;0,5 l;54.99;109.78;viskit;Suomi;;40.0;220.0
940373;Valamo Monastery Church Wine Cask Single Malt;Valamon Luostarin Tislaamo;0,5 l;92.43;184.66;viskit;Suomi;;47.0;270.0
924004;Valamo Monastery Peated Single Malt;Valamon Luostarin Tislaamo;0,5 l;89.41;178.62;viskit;Suomi;;58.5;330.0
906741;Valamo Monastery Whisky Unpeated Batch #1 Single Malt;Valamo Monastery Distillery;0,5 l;87.99;175.98;viskit;Suomi;;47.0;270.0
946518;Mosgaard Organic Oloroso Cask Single Malt;Mosgaard Whisky;0,5 l;79.99;159.98;viskit;Tanska;;47.0;270.0
901608;Mosgaard Organic Peated Bourbon Cask Single Malt;Mosgaard Whisky;0,5 l;79.99;159.98;viskit;Tanska;;49.0;280.0
906538;Mosgaard Organic Pedro Ximenez Cask Single Malt;Mosgaard Whisky;0,5 l;79.99;159.98;viskit;Tanska;;47.0;270.0
958797;Basil Hayden's Kentucky Straight Bourbon;Kentucky Springs;0,7 l;64.77;92.53;viskit;Yhdysvallat;;40.0;220.0
139387;Bowsaw Small Batch Straight Corn American Whiskey;Bowsaw;0,7 l;40.0;57.0;viskit;Yhdysvallat;;43.0;240.0
157667;Buffalo Trace;Buffalo Trace Distillery;0,7 l;39.99;56.99;viskit;Yhdysvallat;;40.0;220.0
176527;Bulleit Bourbon;Bulleit Distilling;0,7 l;39.89;56.99;viskit;Yhdysvallat;;45.0;250.0
181757;Bulleit Rye;Bulleit Distilling;0,7 l;46.58;66.4;viskit;Yhdysvallat;;45.0;250.0
916925;Catoctin Creek Roundstone Rye Cask Proof;Catoctin Creek  Distilling Company;0,7 l;110.72;158.17;viskit;Yhdysvallat;;58.3;330.0
921698;Catoctin Creek Roundstone Rye Distillers Edition;Catoctin Creek Distilling Company;0,7 l;89.2;127.43;viskit;Yhdysvallat;;46.0;250.0
944971;Catoctin Creek Roundstone Rye Single Barrel;Catoctin Creek Distilling Company;0,7 l;75.4;107.71;viskit;Yhdysvallat;;40.0;220.0
169467;Eagle Rare Kentucky Straight Bourbon Whiskey;Buffalo Trace Disillery;0,7 l;54.6;78.0;viskit;Yhdysvallat;;45.0;250.0
103477;Evan Williams;Old Evan Williams Distillery;0,7 l;28.5;40.57;viskit;Yhdysvallat;;43.0;240.0
179637;FEW Bourbon;FEW Spirits;0,7 l;79.9;114.14;viskit;Yhdysvallat;;46.5;250.0
157787;FEW Rye;FEW Spirits;0,7 l;94.95;135.64;viskit;Yhdysvallat;;46.5;250.0
915297;Four Roses;Four Roses Distillery;0,7 l;32.49;46.27;viskit;Yhdysvallat;;40.0;220.0
184624;Four Roses Bourbon;Four Roses Distillery;0,35 l;15.89;45.11;viskit;Yhdysvallat;;40.0;220.0
938291;Four Roses Single Barrel;Four Roses Distillery;0,7 l;58.98;84.26;viskit;Yhdysvallat;;50.0;280.0
941037;Four Roses Small Batch;Four Roses Distillery;0,7 l;48.59;69.41;viskit;Yhdysvallat;;45.0;250.0
937187;Gentleman Jack;Jack Daniel Distillery;0,7 l;47.98;68.54;viskit;Yhdysvallat;;40.0;220.0
115027;Jack Daniel's Old No. 7;Jack Daniel Distillery;0,7 l;36.99;52.7;viskit;Yhdysvallat;;40.0;220.0
186324;Jack Daniel's Old No. 7;Jack Daniel Distillery;0,35 l;19.27;54.77;viskit;Yhdysvallat;;40.0;220.0
940318;Jack Daniel's Old No. 7;Jack Daniel Distillery;3 l;159.98;53.33;viskit;Yhdysvallat;;40.0;220.0
952203;Jack Daniel's Old No. 7;Jack Daniel Distillery;0,2 l;11.98;59.4;viskit;Yhdysvallat;;40.0;220.0
115026;Jack Daniel's Old No. 7 muovipullo;Jack Daniel Distillery;0,5 l;25.98;51.96;viskit;Yhdysvallat;;40.0;220.0
957306;Jack Daniel's Old No. 7 muovipullo;Jack Daniel Distillery;0,05 l;3.99;79.8;viskit;Yhdysvallat;;40.0;220.0
196887;Jack Daniel's Rye;Jack Daniel Distillery;0,7 l;36.98;52.69;viskit;Yhdysvallat;;45.0;250.0
174167;Jack Daniel's Single Barrel Select;Jack Daniel Distillery;0,7 l;65.97;94.24;viskit;Yhdysvallat;;45.0;250.0
953022;Jack Daniel’s Legacy Edition 3;Brown Forman;0,7 l;40.99;58.56;viskit;Yhdysvallat;;43.0;240.0
121446;Jim Beam;James B. Beam;0,5 l;20.39;40.58;viskit;Yhdysvallat;;40.0;220.0
101863;Jim Beam;James B. Beam;0,2 l;9.64;48.2;viskit;Yhdysvallat;;40.0;220.0
1527;Jim Beam;James B. Beam;0,7 l;27.99;39.84;viskit;Yhdysvallat;;40.0;220.0
936215;Jim Beam Black;James B. Beam Distilling Co.;0,7 l;35.99;51.41;viskit;Yhdysvallat;;43.0;240.0
173387;Jim Beam Rye;James B. Beam;0,7 l;34.46;49.09;viskit;Yhdysvallat;;40.0;220.0
1516;Kentucky Gentleman;Barton Distilling;0,7 l;25.48;36.26;viskit;Yhdysvallat;;40.0;220.0
902155;Kentucky Vintage;Kentucky Vintage Distillery;0,7 l;60.6;86.57;viskit;Yhdysvallat;;45.0;250.0
167287;Knob Creek Small Batch Bourbon;Knob Creek Distillery;0,7 l;54.65;78.07;viskit;Yhdysvallat;;50.0;280.0
163817;Knob Creek Small Batch Rye;Knob Creek Distillery;0,7 l;58.5;83.57;viskit;Yhdysvallat;;50.0;280.0
165616;Koval Single Barrel Rye;Koval;0,5 l;48.9;97.8;viskit;Yhdysvallat;;40.0;220.0
106203;Maker's Mark;Maker's Mark Distillery;0,2 l;15.04;74.7;viskit;Yhdysvallat;;45.0;250.0
141817;Maker's Mark;Maker's Mark Distillery;0,7 l;40.9;58.29;viskit;Yhdysvallat;;45.0;250.0
908774;Maker's Mark 46;Maker's Mark Distillery;0,7 l;51.9;74.14;viskit;Yhdysvallat;;47.0;270.0
153667;McCarthy's Oregon Single Malt;Clear Creek Distillery;0,7 l;49.98;71.4;viskit;Yhdysvallat;;42.5;240.0
935983;Michter's Single Barrel Kentucky Straight Rye;Michter's Distillery LLC;0,7 l;59.98;85.69;viskit;Yhdysvallat;;42.4;240.0
924114;Michter's Small Batch Bourbon;Michter's Distillery LLC;0,7 l;59.98;85.69;viskit;Yhdysvallat;;45.7;250.0
925678;Motörhead Iron Fist American Whiskey;Götene Vin och Spritfabrik;0,7 l;49.99;71.41;viskit;Yhdysvallat;;40.0;220.0
944685;Noah's Mill;Noa's Mill Distilling Company;0,7 l;80.74;115.34;viskit;Yhdysvallat;;57.1;310.0
191247;Old Virginia 6 Year Old;Old Virginia;0,7 l;26.59;37.84;viskit;Yhdysvallat;;40.0;220.0
188597;Penny Packer;Pennypacker Distilling Company;0,7 l;27.49;39.13;viskit;Yhdysvallat;;40.0;220.0
172327;Ragtime Rye;New York Distilling Company;0,7 l;49.98;71.26;viskit;Yhdysvallat;;45.2;250.0
915176;Rowan´s Creek Bourbon;Rowan´s Creek Distillery;0,7 l;74.98;107.11;viskit;Yhdysvallat;;50.1;280.0
131377;Sazerac Rye Straight Rye Whiskey;Sazerac Company;0,7 l;69.98;99.97;viskit;Yhdysvallat;;45.0;250.0
917637;Sonoma Rye;Sonoma County Distilling Company;0,7 l;95.74;136.77;viskit;Yhdysvallat;;48.0;270.0
181387;Westland American Oak Single Malt;Westland Distillery;0,7 l;79.9;114.14;viskit;Yhdysvallat;;46.0;250.0
133827;Whistle Pig 10 Year Old Straight Rye;Whistle Pig;0,7 l;98.0;140.0;viskit;Yhdysvallat;;50.0;280.0
909172;Wild Turkey 101;Wild Turkey Distilling Co.;0,7 l;39.99;57.13;viskit;Yhdysvallat;;50.5;280.0
913908;Willett Family Estate Bottled 4 Year Old Small Batch Rye;The Willett Distillery;0,7 l;89.24;127.49;viskit;Yhdysvallat;;55.2;300.0
943406;Willett Pot Still Reserve;Willett Distillery;0,7 l;90.0;128.57;viskit;Yhdysvallat;;47.0;270.0
178237;Woodford Reserve Distiller's Select;The Woodford Reserve Distillery;0,7 l;54.97;78.53;viskit;Yhdysvallat;;43.2;240.0
166457;Woodford Reserve Distiller's Select Rye;The Woodford Reserve Distillery;0,7 l;50.98;72.83;viskit;Yhdysvallat;;45.2;250.0
901488;Woodford Reserve Master’s Collection Select American Oak;The Woodford Reserve Distillery;0,7 l;144.98;207.11;viskit;Yhdysvallat;;45.2;250.0
718897;Maxwell Honey Mead;Maxwell Wines;0,75 l;18.04;23.92;oluet;Australia;;12.5;100.0
712244;Abbaye d'Aulne Christmas Beer;Abbeye d’Aulne;0,33 l;3.89;11.48;oluet;Belgia;;9.0;70.0
715894;Achel Blond;De Achelse Kluis;0,33 l;5.01;15.18;oluet;Belgia;;8.0;70.0
758594;Achel Bruin;De Achelse Kluis;0,33 l;5.34;16.18;oluet;Belgia;;8.0;70.0
730097;Achel Extra Bruin;De Achelse Kluis;0,75 l;15.51;20.68;oluet;Belgia;;9.5;70.0
919855;Alvinne Phi Blond Sour Ale;Brouwerij Alvinne NV;0,33 l;5.42;16.42;oluet;Belgia;;8.0;70.0
937836;Alvinne Phi Fruit Sour Rhubarb;Brouwerij Alvinne NV;0,33 l;7.99;24.21;oluet;Belgia;;8.0;60.0
949788;Alvinne Sigma Dark Sour Ale;Brouwerij Alvinne NV;0,33 l;5.42;16.42;oluet;Belgia;;8.0;70.0
924264;Alvinne Wild West Kriek-Framboos;Brouwerij Alvinne NV;0,33 l;7.84;23.76;oluet;Belgia;;6.0;50.0
714944;Bacchus Frambozenbier tölkki;Kasteel;0,33 l;4.27;12.94;oluet;Belgia;;5.0;50.0
775264;Boon Oude Geuze;Boon;0,375 l;6.47;17.25;oluet;Belgia;;7.0;50.0
749064;Brunehaut Ambrée Bio Gluten Free;Brasserie de Brunehaut;0,33 l;3.99;11.79;oluet;Belgia;;6.5;60.0
765444;Brunehaut Blanche Organic Gluten Free;Brasserie de Brunehaut;0,33 l;3.8;11.21;oluet;Belgia;;5.5;50.0
770744;Brunehaut Saint Martin Blonde;Brasserie de Brunehaut;0,33 l;3.99;11.79;oluet;Belgia;;7.0;60.0
783724;Brunehaut Saint Martin Brune;Brasserie de Brunehaut;0,33 l;4.39;13.0;oluet;Belgia;;8.0;60.0
752184;Caulier Gluten Free Blonde;Brasserie 28;0,33 l;4.54;13.45;oluet;Belgia;;6.8;50.0
795904;Cherry Chouffe;Brasserie d'Achouffe;0,33 l;4.39;13.0;oluet;Belgia;;8.0;70.0
916343;Chimay 150;Bieres de Chimay;0,33 l;5.49;16.64;oluet;Belgia;;10.0;80.0
776134;Chimay Blue;Chimay;0,33 l;4.99;14.82;oluet;Belgia;;9.0;70.0
907951;Chimay Grande Reserve Oak Aged 2019;Bieres de Chimay;0,375 l;14.89;39.71;oluet;Belgia;2019.0;10.5;70.0
721177;Chimay Première;Bieres de Chimay;0,75 l;8.99;11.85;oluet;Belgia;;7.0;60.0
908795;Chimay Première Fermentée en Barriques 2018;Bieres de Chimay;0,75 l;26.9;35.87;oluet;Belgia;2018.0;8.0;60.0
798244;Chimay White;Chimay;0,33 l;4.39;13.0;oluet;Belgia;;8.0;60.0
753277;Chouffe Houblon Dobbelen IPA Tripel;Brasserie d'Achouffe;0,75 l;9.99;13.19;oluet;Belgia;;9.0;70.0
706984;Chérie Biére Blanche à la Framboise;Abbeye d’Aulne;0,33 l;3.89;11.48;oluet;Belgia;;3.5;50.0
945137;De Ranke  XX Bitter;De Ranke;0,75 l;14.55;19.4;oluet;Belgia;;6.0;50.0
902567;De Ranke Cuvee de Ranke;De Ranke;0,75 l;16.06;21.41;oluet;Belgia;;7.0;50.0
919247;De Ranke Guldenberg;De Ranke;0,75 l;16.06;21.41;oluet;Belgia;;8.0;70.0
946364;De Ranke Guldenberg;De Ranke;0,33 l;5.38;16.3;oluet;Belgia;;8.0;70.0
947197;De Ranke Kriek de Ranke;De Ranke;0,75 l;15.92;21.23;oluet;Belgia;;7.0;50.0
952777;De Ranke Noir de Dottignies;De Ranke;0,75 l;14.89;19.85;oluet;Belgia;;8.3;70.0
919087;De Ranke Saison de Dottignies;De Ranke;0,75 l;15.61;20.81;oluet;Belgia;;5.5;50.0
923934;De Ranke Saison de Dottignies;De Ranke;0,33 l;5.51;16.7;oluet;Belgia;;5.5;50.0
957914;De Ranke XX Bitter;De Ranke;0,33 l;5.48;16.61;oluet;Belgia;;6.0;50.0
912958;Delirium Black Barrel Aged;Brouwerij L. Huyghe;0,75 l;34.94;46.59;oluet;Belgia;;11.5;80.0
924633;Delirium Blond Barrel Aged;Brouwerij L. Huyghe;0,75 l;34.94;46.59;oluet;Belgia;;11.5;80.0
782814;Duvel;Duvel Moortgat;0,33 l;3.98;11.76;oluet;Belgia;;8.5;60.0
751924;Duvel 6,66;Duvel Moortgat;0,33 l;3.89;11.48;oluet;Belgia;;6.6;50.0
790664;Duvel Tripel Hop Citra;Duvel Moortgat;0,33 l;4.69;13.91;oluet;Belgia;;9.5;70.0
780777;Gouden Carolus Christmas;Het Anker;0,75 l;9.98;13.17;oluet;Belgia;;10.0;80.0
711877;Gouden Carolus Classic;Het Anker;0,75 l;9.99;13.19;oluet;Belgia;;8.5;70.0
937707;Gouden Carolus Cuvée van de Keizer Imperial Dark 2021;Het Anker;0,75 l;12.89;17.05;oluet;Belgia;2021.0;11.0;90.0
736964;Gouden Carolus Tripel;Het Anker;0,33 l;4.99;14.82;oluet;Belgia;;9.0;70.0
932661;Grimbergen Blonde;Carlsberg;0,33 l;3.94;11.64;oluet;Belgia;;6.7;50.0
914711;Grimbergen Double-Ambrée;Carlsberg Poland;0,33 l;3.94;11.64;oluet;Belgia;;6.5;50.0
740424;Halve Maan Straffe Hendrik Tripel;Brouwerij Halve Maan;0,33 l;6.54;19.82;oluet;Belgia;;9.0;70.0
916171;Hanssens Oude Gueuze;Hanssens Artisanaal;0,375 l;8.83;23.55;oluet;Belgia;;6.0;50.0
910492;Hanssens Oude Gueuze;Hanssens Artisanaal;0,75 l;14.05;18.73;oluet;Belgia;;6.0;40.0
958145;Hanssens Oude Kriek;Hanssens Artisanaal;0,375 l;12.59;33.57;oluet;Belgia;;5.3;40.0
939998;Hanssens Oude Kriek;Hanssens Artisanaal;0,75 l;17.44;23.25;oluet;Belgia;;5.3;40.0
794974;Hanssens Schaarbeekse Kriek;Hanssens Artisanaal;0,375 l;14.92;39.79;oluet;Belgia;;6.5;50.0
725704;Hoegaarden Witbier;InBev;0,33 l;3.59;10.58;oluet;Belgia;;4.9;40.0
929265;Huyghe Delirium Argentum;Brouwerij L. Huyghe;0,33 l;4.89;14.82;oluet;Belgia;;7.0;60.0
918744;Huyghe Delirium Christmas;Brouwerij L. Huyghe;0,33 l;5.4;16.36;oluet;Belgia;;10.0;70.0
933458;Huyghe Delirium Deliria 2021;Brouwerij L. Huyghe;0,75 l;13.49;17.99;oluet;Belgia;2021.0;8.5;60.0
927593;Huyghe Delirium Nocturnum;Brouwerij L. Huyghe;0,33 l;4.98;15.09;oluet;Belgia;;8.5;60.0
925424;Huyghe Delirium Red;Brouwerij L. Huyghe;0,33 l;4.97;15.06;oluet;Belgia;;8.0;70.0
729287;Huyghe Delirium Tremens;Brouwerij L. Huyghe;0,75 l;9.99;13.32;oluet;Belgia;;8.5;60.0
904678;Huyghe Delirium Tremens;Brouwerij L. Huyghe;0,33 l;4.98;15.09;oluet;Belgia;;8.5;60.0
9686;Kasteel Donker;Brouwerij Van Honsebrouck;0,33 l;4.88;14.48;oluet;Belgia;;11.0;90.0
741774;Kasteel Rouge;Brouwerij Vanhonsebrouck;0,33 l;4.88;14.48;oluet;Belgia;;8.0;70.0
949758;La Rulles Blonde;La Rulles;0,75 l;9.66;12.88;oluet;Belgia;;7.0;50.0
945693;La Rulles Brune;La Rulles;0,75 l;9.58;12.77;oluet;Belgia;;6.5;50.0
920366;La Rulles Estivale;La Rulles;0,75 l;9.72;12.96;oluet;Belgia;;5.2;50.0
909055;La Rulles Grande 10;La Rulles;0,33 l;5.87;17.79;oluet;Belgia;;10.0;80.0
943802;La Rulles Meilleurs Voeux;La Rulles;0,75 l;10.77;14.36;oluet;Belgia;;7.3;60.0
953371;La Rulles Rullquin;La Rulles;0,75 l;17.64;23.52;oluet;Belgia;;7.0;50.0
911782;Lambiek Fabriek Jart-Elle Oude Kriek;Lambiek Fabriek;0,375 l;10.51;28.03;oluet;Belgia;;6.0;50.0
924701;Lambiek Fabriek Natur-Elle Organic Geuze;Lambiek Fabriek;0,75 l;18.32;24.43;oluet;Belgia;;6.2;50.0
166;Leffe Blonde;InBev;0,33 l;3.97;11.73;oluet;Belgia;;6.6;60.0
9115;Leffe Brune;InBev;0,33 l;3.98;11.76;oluet;Belgia;;6.5;60.0
748904;Liefmans Goudenband;Liefmans;0,33 l;4.39;13.0;oluet;Belgia;;8.0;60.0
718354;Liefmans Kriek Brut;Liefmans Brouwerij;0,33 l;4.37;12.94;oluet;Belgia;;6.0;60.0
758676;Limburgse Witte tölkki;Cornelissen Brouwerij;0,5 l;4.55;9.1;oluet;Belgia;;5.0;40.0
711467;Lindemans Blossom Gueuze;Lindemans Brouwerij;0,75 l;20.77;27.69;oluet;Belgia;;6.0;50.0
776657;Lindemans Gingergueuze;Lindemans Brouwerij;0,75 l;26.26;35.01;oluet;Belgia;;6.0;50.0
788497;Lindemans Goyck;Lindemans;0,75 l;24.8;33.07;oluet;Belgia;;5.0;40.0
798773;Lindemans Kriek;Brewery Lindemans;0,25 l;3.35;13.0;oluet;Belgia;;3.5;60.0
712474;Lindemans Oude Gueuze Cuvée René;Lindemans Brouwerij;0,375 l;7.79;20.51;oluet;Belgia;;6.0;50.0
902578;Mikkeller Spontancherry Frederiksdal 2021;De Proef Brouwerij;0,375 l;18.99;50.64;oluet;Belgia;;7.2;60.0
701244;Orval;Orval;0,33 l;6.1;18.48;oluet;Belgia;;6.9;50.0
928233;Oud Beersel Bersalis Tripel Oak Aged 2019;Oud Beersel;0,375 l;11.95;31.87;oluet;Belgia;;10.5;80.0
793744;Oud Beersel Oude Kriek Vieille;Oud Beersel;0,375 l;7.43;19.81;oluet;Belgia;;6.0;50.0
795514;Pauwel Kwak;Brouwerij Bosteels;0,33 l;4.45;13.18;oluet;Belgia;;8.4;70.0
743434;Rochefort 10;Abbey de Notre-Dame de Saint-Remy;0,33 l;7.46;22.3;oluet;Belgia;;11.3;80.0
716224;Rochefort 6;Rochefort;0,33 l;6.33;19.18;oluet;Belgia;;7.5;60.0
767324;Rochefort 8;Rochefort;0,33 l;6.9;20.91;oluet;Belgia;;9.2;70.0
723444;Rochefort Triple;Abbey de Notre-Dame de Saint-Remy;0,33 l;6.66;19.88;oluet;Belgia;;8.1;60.0
730364;Rodenbach Alexander;Rodenbach;0,33 l;4.8;14.24;oluet;Belgia;;5.6;50.0
906297;Rodenbach Caractère Rouge;Brouwerij Rodenbach;0,75 l;17.38;23.17;oluet;Belgia;;7.0;60.0
750434;Rodenbach Grand Cru;Rodenbach;0,33 l;4.8;14.24;oluet;Belgia;;6.0;50.0
734137;Rodenbach Red Tripel;Rodenbach;0,75 l;17.99;23.99;oluet;Belgia;;8.2;70.0
920114;Rodenbach Vintage 2015;Brouwerij Rodenbach;0,375 l;8.99;23.97;oluet;Belgia;2015.0;7.0;60.0
915768;Rodenbach Vintage 2016;Brouwerij Rodenbach;0,375 l;8.99;23.97;oluet;Belgia;2016.0;7.0;60.0
943531;Rodenbach Vintage 2017;Brouwerij Rodenbach;0,75 l;15.0;20.0;oluet;Belgia;2017.0;7.0;60.0
959396;Rulles Triple;La Rulles;0,75 l;10.43;13.91;oluet;Belgia;;8.4;60.0
946754;Saison Dupont;Brasserie Dupont;0,33 l;4.27;12.94;oluet;Belgia;;6.5;50.0
932407;Saison Dupont;Brasserie Dupont;0,75 l;8.99;11.99;oluet;Belgia;;6.5;50.0
706994;St. Bernardus Abt 12;Brouwerij St. Bernardus;0,33 l;7.17;21.73;oluet;Belgia;;10.0;80.0
930784;Steenbrugge White-Blanche;De Gouden Boom;0,33 l;3.48;10.24;oluet;Belgia;;5.0;40.0
784527;Stella Artois;InBev Belgium;0,75 l;5.19;6.79;oluet;Belgia;;5.0;40.0
797624;Stella Artois;InBev Belgium;0,33 l;2.69;7.85;oluet;Belgia;;5.0;40.0
909634;Tilquin Oude Gueuze;Gueuzerie Tilquin;0,75 l;18.15;24.2;oluet;Belgia;;7.0;50.0
915135;Tilquin Oude Gueuze à l'Ancienne;Gueuzerie Tilquin;0,375 l;10.36;27.63;oluet;Belgia;;7.0;50.0
905453;Tilquin Oude Mûre à l'Ancienne;Gueuzerie Tilquin;0,375 l;14.7;39.2;oluet;Belgia;;6.0;50.0
921046;Tilquin Oude Quetsche;Gueuzerie Tilquin;0,375 l;13.93;37.15;oluet;Belgia;;6.4;50.0
730444;Tripel Karmeliet;Bosteels;0,33 l;4.99;14.82;oluet;Belgia;;8.4;80.0
711694;Val-Dieu Grand Cru;Abbaye du Val-Dieu;0,33 l;5.35;15.91;oluet;Belgia;;10.5;80.0
700844;Val-Dieu Triple;Abbaye du Val-Dieu;0,33 l;4.99;14.82;oluet;Belgia;;9.0;70.0
931363;Verhaeghe Vichte Duchesse Cherry;Verhaeghe Vichte;0,33 l;4.75;14.09;oluet;Belgia;;6.8;60.0
927981;Verhaeghe Vichte Duchesse de Bourgogne;Verhaeghe Vichte;0,33 l;4.6;13.64;oluet;Belgia;;6.2;60.0
912617;Westmalle Dubbel;Westmalle;0,75 l;11.94;15.92;oluet;Belgia;;7.0;60.0
945034;Westmalle Dubbel;Westmalle;0,33 l;4.45;13.18;oluet;Belgia;;7.0;60.0
911024;Westmalle Tripel;Westmalle;0,33 l;4.98;14.79;oluet;Belgia;;9.5;80.0
924497;Westmalle Tripel;Westmalle;0,75 l;13.98;18.64;oluet;Belgia;;9.5;80.0
927793;Cerveza del Puerto IPA;Cervecera del Puerto;0,33 l;4.5;13.33;oluet;Chile;;4.7;40.0
927975;Cerveza del Puerto Pale Ale;Cervecera del Puerto;0,33 l;3.99;11.79;oluet;Chile;;4.5;40.0
947833;Cerveza del Puerto Porter;Cervecera del Puerto SpA;0,33 l;3.99;11.79;oluet;Chile;;4.5;50.0
953834;Cerveza del Puerto Scottish Ale;Cervecera del Puerto SpA;0,33 l;4.91;14.58;oluet;Chile;;6.0;50.0
930165;Cerveza del Puerto Strong Ale;Cervecera del Puerto SpA;0,33 l;4.91;14.58;oluet;Chile;;6.0;60.0
757674;Adnams Triple Knot Tripel 2018;Adnams Southwold;0,33 l;7.54;22.85;oluet;Englanti;2018.0;10.0;80.0
906521;Anarchy Citra Star Session IPA tölkki;Anarchy Brew Co;0,44 l;5.99;13.61;oluet;Englanti;;4.1;40.0
933102;Anarchy Cult Leader Mosaic Pale Ale tölkki;Anarchy Brew Co;0,44 l;6.99;15.89;oluet;Englanti;;5.5;50.0
